name,longitude,latitude,source,index
龚氏福生园酸笋鸡福海店,102.6641,25.00451,3,6258
鸿福源,102.66589,25.00181,3,6259
龙力翔昆明优选营养快餐配送,102.71245,25.04086,3,6260
功夫港派甜品,102.68388,25.00965,3,6261
邓师傅个旧团山带皮小黄牛米线日新路店,102.68165,25.00317,3,6262
喜尔餐厅,102.68339,25.04191,3,6263
大赤门国际美食自助餐厅,102.71105,25.0353,3,6264
果麦全国NO．496,102.72236,25.04245,3,6265
星意水果厨房,102.7257,25.03935,3,6266
川味家常菜,102.74432,25.07397,3,6267
避风塘时尚饮品连锁店,102.72842,24.99616,3,6268
尝常乐卤面馆NO．9,102.73185,24.99099,3,6269
富顺豆花饭店,102.73454,24.99295,3,6270
海缘饭店,102.73185,24.99107,3,6271
乐天香港风尚,102.71987,24.9821,3,6272
桥香园正义坊店,102.70974,25.03882,3,6273
醉仙园,102.61547,24.99478,3,6274
三江饭店,102.67124,25.06962,3,6275
龚氏福生园酸笋鸡,102.64204,25.07713,3,6276
白云社区文化娱乐活动中心,102.7102,25.02117,3,6277
柳记农家园景江花园店,102.72917,25.08344,3,6278
南华卤面馆分店,102.72809,25.08429,3,6279
大吉羊火锅店,102.72605,25.07965,3,6280
鸿运堂酸菜土猪脚金刀营店,102.729,25.08077,3,6281
金源小吃,102.72401,25.02305,3,6282
5家卤面馆NO．22,102.67775,25.04064,3,6283
李记正宗富源酸菜猪脚,102.67857,25.04085,3,6284
怡景园度假酒店培训中心－北方食府,102.67033,24.97611,3,6285
小街黑山羊近华店,102.67485,25.04274,3,6286
70年代主题餐厅,102.67583,25.04878,3,6287
杨记正宗富源酸菜猪脚火锅,102.69637,25.07317,3,6288
建新园新闻路店,102.70081,25.04052,3,6289
内蒙小肥羊,102.69701,25.07088,3,6290
鸿福居农家园,102.66934,25.243,3,6291
一条龙餐厅,102.93173,24.95388,3,6292
野山药火锅城,102.79321,25.05114,3,6293
建水烧烤鸡脚王,102.76963,24.97179,3,6294
天宏源牛菜馆,102.77128,24.96981,3,6295
抚仙湖生态石锅鱼,102.71852,25.05118,3,6296
伊光苑回族饭店,102.77109,25.00387,3,6297
妈妈味小黄牛汤锅牛肉米线北辰店,102.73703,25.07777,3,6298
抚仙湖石锅鱼,102.73619,25.07735,3,6299
味佳干锅居,102.69954,25.0432,3,6300
沾益人家,102.67441,25.0007,3,6301
雨林小筑傣味酸汤火锅,102.69636,24.98614,3,6302
合和乐特色小吃全国连锁店,102.71626,25.01829,3,6303
米饱堡,102.71426,25.04334,3,6304
锦华煮品,102.70917,25.0441,3,6305
臻味烧腊店,102.78054,24.93513,3,6306
云丽园春城大酥牛肉面馆连锁店,102.69012,25.0033,3,6307
功夫宝餐厅,102.77436,24.94098,3,6308
人民公社大食堂,102.74543,24.95066,3,6309
状元桥美食烧烤城,102.76635,24.94849,3,6310
重庆炸酱面,102.77767,24.93068,3,6311
王记农家园,102.79435,24.95968,3,6312
家和旺带皮小黄牛米线世纪城店,102.75135,24.95936,3,6313
大维饮品呈贡蓝莓店,102.85076,24.8562,3,6314
木桶瓢湘,102.85173,24.85446,3,6315
美味鲜正宗富源酸菜土猪脚火锅,102.7601,24.96268,3,6316
兄弟农家菜,102.73478,24.94195,3,6317
天津鸡汁灌汤包,102.73547,24.95324,3,6318
水城老牌牛羊肉米线馆星体花园分店,102.76101,24.93945,3,6319
宁玉圆,102.73516,24.95307,3,6320
山稷香宣威菜馆映象店,102.75224,25.0827,3,6321
家味小锅米线,102.76197,25.0437,3,6322
土锅酸菜猪脚,102.87312,25.03308,3,6323
富源酸菜猪脚火锅,102.83811,24.99356,3,6324
正宗富源酸菜猪脚NO．6,102.80685,24.9916,3,6325
银萍小吃,102.68801,25.05726,3,6326
富源酸菜土猪脚火锅NO．21,102.72895,24.99324,3,6327
天津包子店,102.69624,25.05338,3,6328
岩文小吃店,102.68646,25.06397,3,6329
福建沙县特色小吃,102.73216,24.97935,3,6330
冬冬特色干锅火锅,102.85558,24.8214,3,6331
福建沙县特色小吃,102.74286,24.94576,3,6332
福建沙县营养小吃,102.75717,24.96098,3,6333
蜀风一号,102.75721,24.96281,3,6334
兰州拉面,102.76483,24.97963,3,6335
重庆风味小吃,102.77624,24.97761,3,6336
宏仁川菜馆,102.76552,24.93843,3,6337
阿瓦山寨主题餐厅云南昆明店,102.76447,24.94576,3,6338
手感仙芋传奇,102.75797,24.97414,3,6339
云大宾馆－餐厅,102.69925,25.05359,3,6340
云天花苑酒店－一品红,102.66981,24.98179,3,6341
冒牌火锅菜螺蛳湾店,102.78035,24.93406,3,6342
大渔聚缘餐厅,102.79827,24.82623,3,6343
傈僳香园牛菜馆,102.79646,24.8244,3,6344
抚仙湖铜锅鱼,102.79625,24.82854,3,6345
赖客西餐·咖啡,102.73461,25.08211,3,6346
邰东自家人饭店,102.78,24.93713,3,6347
满街香烧烤店,102.7779,24.89706,3,6348
兰香聚餐馆,102.79694,24.88929,3,6349
酸萝卜乌江鱼,102.69667,24.98652,3,6350
川味饭庄,102.85663,24.82136,3,6351
七婆串串香火锅,102.67683,25.03378,3,6352
昆明大观酒店－大堂吧,102.68025,25.03303,3,6353
天利餐饮,102.71361,25.03042,3,6354
昆明铁路局会议中心－8号楼,102.66451,24.9721,3,6355
开胃鬼富源酸菜土猪脚火锅,102.74025,25.08583,3,6356
火上飘清真小吃,102.7448,25.00754,3,6357
真水无香时尚海鲜火锅,102.71885,25.03364,3,6358
香无缺冒菜明通店,102.71816,25.02335,3,6359
西北手拉面,102.72183,25.06074,3,6360
成懿派饮品店,102.72149,25.03982,3,6361
宁记火锅店,102.74208,25.04233,3,6362
阳光小吃,102.75384,25.08179,3,6363
杭州小笼包,102.65046,25.0384,3,6364
川味轩,102.75999,25.00226,3,6365
郑斌火锅公社,102.67727,25.05329,3,6366
赣湘缘食艺馆,102.77557,25.04479,3,6367
皇城胖胖火锅,102.73237,25.09517,3,6368
唛淇啉,102.73145,25.04758,3,6369
吴记花溪牛肉米线北站店,102.72283,25.05348,3,6370
天津包子环城北路店,102.72075,25.05401,3,6371
小小饭店,102.75101,24.98118,3,6372
重庆爽吃无渣精品火锅,102.75276,24.98197,3,6373
闽厢村美食餐厅,102.75703,24.98167,3,6374
汤火麻辣烫,102.85079,24.8512,3,6375
红舵码头全国连锁时尚火锅主题餐厅,102.85182,24.85116,3,6376
大理添香圆,102.73399,25.06549,3,6377
大维饮品,102.71716,25.07154,3,6378
环城风味小锅米线,102.72284,25.05443,3,6379
四川食坊,102.72283,25.0169,3,6380
功夫煲仔,102.78071,24.93301,3,6381
广州铭胜烧鹅王明珠NO．1,102.75369,24.98082,3,6382
孟凡过桥园老姚小吃,102.75383,24.98066,3,6383
尚品坊美食,102.79668,24.8899,3,6384
重庆饭店,102.77577,24.9294,3,6385
宜宾燃面,102.73644,25.07763,3,6386
贵州辣鸡米线,102.71959,25.01774,3,6387
石头记川味饭店,102.7257,25.01794,3,6388
版纳舂舂屋,102.73601,25.05153,3,6389
金色·维多利亚酒楼,102.67084,25.00118,3,6390
和湘缘食府,102.74912,24.95841,3,6391
兴隆园,102.6668,25.03532,3,6392
隔锅香,102.66461,25.03603,3,6393
海鸥宾馆－餐厅,102.70225,25.04433,3,6394
贵州羊肉米线,102.73119,24.9885,3,6395
茶物语,102.69669,25.05159,3,6396
果谷ｄｅ饮品创意坊,102.69674,25.05145,3,6397
一家人玫瑰茄,102.71358,25.04363,3,6398
日鑫园正宗富源酸菜猪脚火锅店,102.73316,24.99926,3,6399
贵州六盘水羊肉米线,102.73327,25.00796,3,6400
老味蹄花,102.71545,25.0782,3,6401
重庆名火锅石锅鱼,102.71536,25.07823,3,6402
迷你饭馆,102.73537,25.05598,3,6403
华欧酒店－餐厅,102.72637,25.0384,3,6404
沙县小吃,102.71963,25.05215,3,6405
天府一绝让鸭脑壳飞,102.76988,24.98514,3,6406
清真烧烤店,102.77194,24.98372,3,6407
昭通人家西瓜农家园,102.77587,24.97766,3,6408
酸萝卜乌江鱼火锅店,102.65046,25.03793,3,6409
云水阁,102.92857,25.09623,3,6410
唛嘎曼回索傣家美食,102.71551,25.03452,3,6411
小小饮吧炸鸡汉堡坊西坝餐厅,102.69101,25.03196,3,6412
揽春园,102.71342,25.04028,3,6413
伊清阁,102.69728,25.0708,3,6414
森山农家饭,102.68206,25.00649,3,6415
卡芭纳·意大利餐厅,102.70974,25.03882,3,6416
福建沙县特色小吃,102.65085,25.083,3,6417
秦陕西面馆,102.73258,25.09744,3,6418
迎海园烤鱼饭店,102.58558,24.94748,3,6419
云南师范大学鲜果吧,102.84665,24.86227,3,6420
大理铜瓢火锅,102.86103,24.85751,3,6421
食和德,102.85104,24.85083,3,6422
果语茶客,102.85061,24.851,3,6423
蒋麻老麻抄手风味小吃连锁昆明学院店,102.7939,24.97619,3,6424
火烧猪脚酸汤火锅,102.68523,25.05612,3,6425
青和小锅米线,102.69228,25.06333,3,6426
蒸味园学府店,102.6864,25.06399,3,6427
金太阳香辣蟹国贸店,102.73373,25.01333,3,6428
建水烧烤鸡脚王,102.77023,25.00373,3,6429
多味轩食府,102.78318,25.0041,3,6430
聚滇园土菜馆,102.74716,25.04137,3,6431
尹赖仕烧烤大师鸡脚王全国连锁NO．1015,102.74082,25.09289,3,6432
老成都面馆,102.75927,25.04447,3,6433
园丰阁,102.69698,25.06561,3,6434
成都担担面NO．3,102.76043,25.00106,3,6435
永兴园牛菜馆,102.83431,24.83363,3,6436
沙县小吃永胜路店,102.72301,25.02264,3,6437
香来客湘菜馆,102.72362,25.0203,3,6438
妈妈味小黄牛汤锅牛肉米线,102.6426,25.07708,3,6439
红霖香辣园涮菜,102.64241,25.0771,3,6440
不见不散惠风菜馆,102.7021,25.02085,3,6441
好稻庄,102.70937,25.01091,3,6442
唐会小黄牛带皮牛肉米线,102.71186,25.04252,3,6443
小叮当饮品,102.66164,25.05971,3,6444
阿龙美食坊,102.73776,25.0574,3,6445
老成都名小吃,102.73451,25.01402,3,6446
大漠汉堡炸鸡饮品穿金路店,102.72058,25.04917,3,6447
老兵烧烤狗肉火锅,102.72286,25.04974,3,6448
洋芋洋马街老子号,102.65696,25.03978,3,6449
胡记南诏一根面,102.7102,25.02117,3,6450
凤翥小吃,102.70349,25.04862,3,6451
川滇丰盈园假日店,102.65627,25.06153,3,6452
大家福美食连锁店,102.66942,25.03879,3,6453
嘎洋小吃,102.66767,25.03859,3,6454
沙县小吃天源炖品系列店,102.73606,25.08856,3,6455
老毛川菜饭庄,102.71797,25.07131,3,6456
正宗杭州小笼包,102.7167,25.06961,3,6457
宣威民间菜,102.71647,25.06975,3,6458
顺兴农家园NO．1,102.72236,25.05386,3,6459
再回首小吃店,102.72408,25.05502,3,6460
兰州正宗牛肉手拉面,102.76987,24.9719,3,6461
丽江滋补腊排骨吴家营NO．13,102.84546,24.86617,3,6462
重庆崽儿火锅全国连锁昆明店,102.77218,24.97407,3,6463
土桥黑山羊火锅原十里铺黑山羊土桥分店,102.76234,24.99655,3,6464
聚人缘天麻火腿鸡,102.75372,24.95785,3,6465
兰津古渡餐厅,102.783,25.00415,3,6466
天福园,102.76068,25.03381,3,6467
泰丽国际酒店－中餐厅,102.73259,25.03019,3,6468
沙县小吃,102.73034,25.04719,3,6469
佳霖小吃环城东路店,102.73007,25.04739,3,6470
曼越香越南菜馆七彩俊园店,102.72653,25.04733,3,6471
辣尚瘾昆明七彩METOWN店,102.72653,25.04733,3,6472
乡村土菜馆NO．3,102.77737,24.96506,3,6473
沱江鱼府,102.71395,24.95924,3,6474
嘉宴餐厅国防店,102.7037,25.03486,3,6475
穆斯林餐厅,102.70515,25.03636,3,6476
哈鲜族木瓜牛奶鲜果吧,102.70901,25.03611,3,6477
赵记老字号骨头王火锅城,102.71821,25.08486,3,6478
苍洱姐妹小吃,102.76552,24.98732,3,6479
花溪牛肉米线学府店,102.70318,25.06286,3,6480
抚仙湖石锅鱼,102.73864,25.14165,3,6481
彤鑫园,102.73394,25.08575,3,6482
金香园农家菜,102.91949,25.0712,3,6483
兰州手拉面,102.7403,25.08404,3,6484
瓜果园茶餐厅,102.76226,25.0722,3,6485
金星风味小吃NO．2,102.73602,25.05138,3,6486
美味缘,102.66607,25.06706,3,6487
鑫胖胖中餐厅,102.71329,25.04102,3,6488
渝都靓汤坊,102.79865,24.88541,3,6489
川滇风味万州烤鱼,102.64831,25.02461,3,6490
老电杆四川饭店马街店,102.63725,25.0269,3,6491
德顺园,102.63659,25.03157,3,6492
缤纷回香牛肉拉面,102.74184,25.01391,3,6493
建水风味烧烤,102.67348,25.07991,3,6494
禄劝原生态壮羊馆,102.64236,25.07547,3,6495
金源春川菜馆,102.79746,24.95376,3,6496
杨记重庆鲜面王新螺蛳湾NO．13,102.77901,24.93814,3,6497
鸿运小吃,102.79399,24.95968,3,6498
蜀香园,102.80799,24.78358,3,6499
佳味苑,102.65791,25.0398,3,6500
福建风味小吃,102.72094,25.00833,3,6501
禄劝彝家森林羊火锅,102.74188,25.08831,3,6502
土风豆米昆明和谐店,102.73212,25.10228,3,6503
滇香酸菜鱼,102.72219,25.06223,3,6504
尚品火锅,103.00735,25.2358,3,6505
重庆鲜面馆老兵店,102.7475,24.96207,3,6506
鲜味轩田鸡王,102.73674,24.95378,3,6507
老贵饵丝店,102.73103,25.11472,3,6508
裕兴园大碗煮艺天骄北麓店,102.72839,25.112,3,6509
仟味小吃名店,102.68397,25.00368,3,6510
开心金太阳香辣蟹火锅昆明总店,102.69671,25.04953,3,6511
文山荷鲜居,102.69864,25.04837,3,6512
麻辣在线火锅,102.70763,24.99341,3,6513
花溪村清汤鹅,102.69371,25.00652,3,6514
兴龙园主题餐厅,102.79009,24.8904,3,6515
兰老鸭学成饭店,102.72709,25.06477,3,6516
弥勒竹园马仲卤鸡米线卷粉NO．9,102.72498,25.02062,3,6517
红河特色米线快餐店,102.72502,25.02042,3,6518
沙县小吃,102.72621,25.01747,3,6519
福香园饭店,102.72441,25.05362,3,6520
弥勒卤鸡米线顺城店,102.7053,25.03334,3,6521
贵阳花溪牛肉羊肉米线NO．18,102.68973,25.00349,3,6522
新园肥牛火锅,102.68389,25.03047,3,6523
清真金柯伊佳缘,102.6374,25.02672,3,6524
特色江湖菜,102.76626,24.93882,3,6525
鑫和农家园,102.76767,24.93757,3,6526
还想吃,102.70826,25.02729,3,6527
肯德基柏联店,102.71011,25.03477,3,6528
云久香火锅酒楼,102.72862,25.09671,3,6529
A米美式快餐,102.77228,24.95616,3,6530
品香斋铁棚餐厅,102.71961,25.03098,3,6531
保山火瓢牛肉昆前店,102.71988,25.02583,3,6532
滇鑫园兴缘阁红河干锅旱鸭美食城,102.72759,25.08453,3,6533
黄焖牛肉．肥肠米线,102.72904,25.08354,3,6534
鱼满堂,102.72858,25.08275,3,6535
伊天园辛伯达旗舰店,102.65344,25.03897,3,6536
小敏黄焖全羊,102.70969,25.0681,3,6537
通达饭店,102.75912,25.01686,3,6538
鱼冠而厨花园餐厅,102.69962,25.03822,3,6539
吴记成都担担面西南总店,102.69829,25.03811,3,6540
丰米台北鸡油饭新闻店,102.69727,25.03776,3,6541
七杯茶官渡古镇店,102.75744,24.95674,3,6542
大理风味园,102.77128,25.09125,3,6543
周记．端氏,102.72555,25.0514,3,6544
羊老咪火塘味道,102.75927,24.96526,3,6545
重庆龙门鱼府养生馆,102.75912,24.96392,3,6546
重庆老地方串串香火锅,102.75982,24.96222,3,6547
沙县小吃金桥花园店,102.72171,25.07477,3,6548
贵州安顺农家菜,102.75464,24.92633,3,6549
聚缘宏川菜馆,102.75325,24.92608,3,6550
抚仙湖铜锅石锅鱼,102.75176,24.92467,3,6551
抚仙湖生态石锅铜锅鱼庄,102.77777,24.94855,3,6552
丽江滋补腊排骨百年传承昆明店,102.77739,24.94774,3,6553
蒙自砂锅米线,102.78018,24.93295,3,6554
建水风味园,102.78037,24.93344,3,6555
东北饺子馆,102.79123,24.90563,3,6556
浓情微笑,102.85056,24.85636,3,6557
天天向善,102.85168,24.8546,3,6558
日兴农家园,102.7957,24.98136,3,6559
乡村小厨,102.79587,24.98096,3,6560
正宗富源酸菜猪脚NO．28,102.69021,25.02743,3,6561
唔味昌菜安康店,102.69038,25.02755,3,6562
老杰小吃,102.73763,25.09404,3,6563
娘惹厨房马六甲唐人菜馆,102.73599,25.09488,3,6564
落角庄饭店,102.79469,25.04997,3,6565
吴氏路边香,102.79433,25.04834,3,6566
大众串串香火锅,102.73369,25.10427,3,6567
金土猪昆夫小锅,102.73207,25.10224,3,6568
一家人小食店,102.74896,25.11658,3,6569
保山火塘牛肉,102.74912,25.11656,3,6570
食在乡家常菜馆,102.74908,25.11641,3,6571
弘兴隆饭店,102.74927,25.11596,3,6572
旺百佳,102.7266,25.10379,3,6573
赢融味道,102.7342,25.09554,3,6574
老昆明南华街卤面馆北市区店,102.72907,25.10106,3,6575
鸿华园,102.63495,24.96728,3,6576
真有味火锅,102.84665,24.86227,3,6577
天津一绝正宗罐汤小笼包,102.74155,25.00804,3,6578
小黑锅风味园,102.71643,25.05612,3,6579
玉竹园,102.73332,25.00642,3,6580
稻香农家菜,102.73805,25.00297,3,6581
正宗兰州牛肉拉面王,102.73873,25.00738,3,6582
彝乡牛汤锅北站店,102.71995,25.05578,3,6583
鼎吉茶客,102.74459,25.00712,3,6584
隆兴园,102.74514,25.00682,3,6585
谭氏重庆石锅鱼总店,102.73378,25.00518,3,6586
陈记大理耙肉饵丝店,102.73817,25.00324,3,6587
128飘香火锅,102.72954,25.06187,3,6588
丰宁小敏黄焖全羊,102.73139,25.08914,3,6589
一品百家香羊肉,102.73508,25.0037,3,6590
巴师博团山带皮小黄牛米线NO．5,102.73486,25.00367,3,6591
锦泉集米线城明通店,102.71799,25.02334,3,6592
张记盛和小锅,102.7214,25.05954,3,6593
富源酸菜土猪脚火锅,102.7421,25.04228,3,6594
腾冲特色饵丝店,102.73332,25.00797,3,6595
昭通火腿天麻鸡火锅,102.73417,25.00708,3,6596
兰州正宗牛肉拉面,102.7311,25.07406,3,6597
茗记甜品七彩店,102.72619,25.04861,3,6598
桂仙豆花米线NO．2,102.65681,25.03751,3,6599
无极火锅,102.65724,25.03976,3,6600
贵州小火锅酸汤开胃馆,102.7342,25.00713,3,6601
东南亚酒楼文莱厅,102.73566,25.03931,3,6602
伊甸园,102.74929,25.0106,3,6603
重庆胖娃大排档,102.75701,24.96358,3,6604
夜思豪粤西海鲜,102.75541,24.96238,3,6605
惠兴园正宗沾益辣子鸡,102.75438,24.9616,3,6606
方向茶餐厅,102.68284,25.0383,3,6607
云华园风味小吃,102.68214,25.03911,3,6608
冬东风味,102.72169,25.02618,3,6609
佳佳肥肠小火锅,102.72143,25.02598,3,6610
兄弟海鲜烧烤,102.72098,25.02589,3,6611
重庆饭庄,102.72461,25.0329,3,6612
聚缘草墩屋,102.85246,24.97952,3,6613
李记农家园私房菜NO．2,102.85263,24.97941,3,6614
富兴园饭店,102.75755,24.98796,3,6615
巍山清真火瓢牛肉火锅,102.85089,24.85085,3,6617
唐会小黄牛带皮牛肉米线,102.76347,24.95435,3,6618
天宝缘,102.79669,24.82493,3,6619
酸萝卜乌江鱼,102.79411,24.82749,3,6620
龙旺酒家,102.81916,24.7798,3,6621
恒吉饮吧,102.72219,25.06223,3,6622
子晏饭庄,102.76052,25.02114,3,6623
彝乡牛汤锅茨坝店,102.74116,25.15289,3,6624
锦茂隆,102.74263,25.04886,3,6625
抚仙湖石锅鱼,102.64446,25.08443,3,6626
